game_key,Project Name,Env Created,Engagement Type,Engagement Area Position X,Engagement Area Position Y,Engagement Area Size X,Engagement Area Size Y,Perceived Engagement Area Position X,Perceived Engagement Area Position Y,Perceived Engagement Area Size X,Perceived Engagement Area Size Y,Triggerzone Position X,Triggerzone Position Y,Triggerzone Size X,Triggerzone Size Y,Clickthrough,Clickthrough Area Position X,Clickthrough Area Position Y,Clickthrough Area Size X,Clickthrough Area Size Y,Perceived Clickthrough Area Position X,Perceived Clickthrough Area Position Y,Perceived Clickthrough Area Size X,Perceived Clickthrough Area Size Y,Adunit Size X,Adunit Size Y,Count,engagement,click_through
985d9c026b877a05a1b2f2a37cebbbfd,Lionsgate – Hellboy – FSI – Date 3/23 – 4/5-ira,staging,"tap-and-hold,parallax-end-title,click",124.0,569.0,366.0,142.0,,,,,,,,,True,0.0,0.0,381.0,81.0,4.0,771.0,381.0,81.0,600.0,900.0,,,
98bf2f77b68459471baba4edb7587006/a104a691707ab2bd7333,Adludio-Valentines-Fullscreen-Adunit-Emojies,staging,,,,,,,,,,,,,,,,,,,,,,,,,,,
9903b20c562a903c838db46c62f1d263/1de5c7043ddd1fdafb9c,Nakd_Mind_Blown_Fullscreen_Social,staging,"tap-and-hold,click",0.0,0.0,1080.0,1920.0,,,,,,,,,True,0.0,0.0,1080.0,1920.0,0.0,0.0,1080.0,1920.0,1080.0,1920.0,,,
9fae8dec04e0bc92ee55ab9ea9a5d439/77ea403bcc659c812970,MICHAEL-KORKS-FULLSCREEN-ENG-GTW,staging,tap,0.0,0.0,599.0,671.0,0.0,226.0,599.0,671.0,,,,,,,,,,,,,,600.0,900.0,"117,155","7,393",0
a1d85ae308ee514616ec52dae1a31b56/41c0ad90c67cf3a1b71d,Lego-Easter-Fullscreen-v2,staging,"drag,collide,click",0.0,630.0,597.0,324.0,,,,,0.0,-460.0,600.0,900.0,True,0.0,0.0,208.0,70.0,200.0,793.0,208.0,70.0,600.0,900.0,"486,809","126,241","29,887"
a1f323b2882baf21ec3733048faffdb1/0a336c3504d73c87fd38,Network-Rail-Christmas-Intoxication-ENG-Fullscreen,production,"drag,collide",-430.0,0.0,1628.0,1010.0,,,,,1240.0,0.0,600.0,900.0,,,,,,,,,,600.0,900.0,,,
a25297a4c1e17a4cc6d7b2a50ef3cd7f/17fabd5e9e25847fe652,MiuMiu-Christmas-Tree-Fullscreen-Drag&Drop,staging,"click,drag,collide",196.0,131.0,233.0,427.0,,,,,-460.0,0.0,600.0,900.0,True,0.0,0.0,341.0,105.0,130.0,749.0,341.0,105.0,600.0,900.0,,,
a3fce5874fc8270eeedf445543d6dc9f/c2a679267c0fd675fdd7,DKNY_NYMADEME,testing,tap,0.0,0.0,600.0,900.0,,,,,,,,,,,,,,,,,,600.0,900.0,,,
a4c6e598472d1f1e5abee0ad1f7a8b29/06bca0465b0d9d4124fc,Origins- Ginzing-Fullscreen-Oslo,staging,tap-and-hold,0.0,0.0,600.0,900.0,,,,,,,,,,,,,,,,,,600.0,900.0,"115,224","15,936",0
a52bc2f9da77509b74c38b788d22ba9c/53d2fe286e4914d2a32e,Jean Paul Gaultie-version-03-a,production,"drag,collide,click",0.0,270.0,598.0,631.0,,,,,-670.0,150.0,600.0,900.0,True,0.0,0.0,340.0,92.0,,,,,600.0,900.0,"31,093",714,10
a78d35280347ffd01918235f6c58a049/2a9489ea75aef7b1fff6,MPU-Adunit-Ecotank-No cartridge-ENG-Full-Clickthrough,staging,"click,drag,collide",0.0,0.0,600.0,500.0,,,,,740.0,0.0,600.0,500.0,True,0.0,0.0,278.0,70.0,161.0,317.0,278.0,70.0,600.0,500.0,"125,433","32,021",727
a80f156d3c1dbd8baf2fb3c422458513/ff12add6ab960e19bc9e,Pan Macmillan - Man who didn't call - v3-expanded-click-area,staging,"click,drag,collide",85.0,259.0,488.0,641.0,,,,,0.0,-710.0,600.0,900.0,True,0.0,0.0,600.0,760.0,0.0,0.0,600.0,760.0,600.0,900.0,"44,303","9,853","3,917"
a9ba3c5fde1b7bc28607595b0121459b/d1ee790c9bd3ee8539c1,Static-Bulgari,testing,click,,,,,,,,,,,,,True,0.0,0.0,320.0,480.0,0.0,0.0,320.0,480.0,320.0,480.0,,,
ac12a4c749bb3803c05611f7d707c506/f24bd361d65ee992c1b8,Mindshare Huddle-Adludio-Creative-Tablet-1280x800,production,shake,,,,,,,,,,,,,,,,,,,,,,800.0,1280.0,,,
ada6daf8ff8448905ff0906dcf39f17c/7933b08cb0dae1ec79ae,Mac-TravelKit-Strobe-ENG-MAN,staging,"drag,dropInside",-701.0,-993.0,1923.0,2936.0,,,,,0.0,-1022.0,600.0,900.0,,,,,,,,,,600.0,900.0,"97,781","14,509",0
ae653f559407cef4d3d70250d3a90fd7/7edf9acf69149dc559ac,Lego-Build-star-wars-tap,staging,"parallax-bg-parallex,click,tap",0.0,70.0,600.0,900.0,,,,,,,,,True,0.0,0.0,223.0,70.0,187.0,764.0,223.0,70.0,600.0,900.0,"132,922","46,598","1,931"
af0c7babc8d4ce919387b0f172a894af/72e3204a8670760193d4,Fandual-NBA-Fullscreen,staging,"click,drag,collide",0.0,160.0,598.0,875.0,,,,,0.0,1070.0,600.0,900.0,True,0.0,0.0,600.0,927.0,0.0,0.0,600.0,927.0,600.0,900.0,"3,670",9,8
b05d55b5e0fbb0c08d788342794372e4/6d127575584d990c64f2,adunit-stanley-fatmax-power-tools-imported-updated-sound,staging,"click,tap-and-hold",40.0,100.0,600.0,900.0,,,,,,,,,True,0.0,0.0,269.0,80.0,165.0,764.0,269.0,80.0,600.0,900.0,"119,761","30,757","4,156"
b1245bc981983f3ca98b1c7c30a38357/09232835b211a410bbc5,MPU-Chaumet-Josephine,production,"drag,collide,click",0.0,0.0,600.0,500.0,,,,,-650.0,0.0,600.0,500.0,True,0.0,0.0,244.0,64.0,177.0,372.0,244.0,64.0,600.0,500.0,"285,109","41,914",424
b17a31c85a42f12cf41b4a04d954df2b/f36cd5d13330993dfba5,Adludio-Fools-Day,staging,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2735de070b454de37bd263af0d6462d/deb9df612b2ca1940da2,Mac-TravelKit-Strobe-ENG-LHR,staging,"drag,dropInside",-701.0,-993.0,1923.0,2936.0,,,,,0.0,-1022.0,600.0,900.0,,,,,,,,,,600.0,900.0,"108,067","18,615",0
b354912eab0113f67c15f03b466451b5/bb6d4e710f90d875fd4e,Hoover AXI - MOB-imported- smaller cta area,staging,"click,drag,collide",6.0,400.0,588.0,410.0,,,,,0.0,-700.0,600.0,900.0,True,0.0,0.0,343.0,92.0,232.0,788.0,343.0,92.0,600.0,900.0,"9,693","1,493",234
b5397b0078e1943b2a5c9bfbc41c2286/1269e83dda4fb57daee9,Blue -Huawei Storysign - BUILD -amended-assets-text,staging,"click,drag,dropInside",91.0,691.0,426.0,198.0,,,,,-2.0,-72.0,600.0,900.0,True,0.0,0.0,600.0,90.0,0.0,910.0,600.0,90.0,600.0,900.0,"1,229,907","81,773","28,520"
b5d0f0a20463b924e37ca6c893961642/f4775cb3ddd34b6eb45d,Lego-Build-star-wars,production,"parallax-bg-parallex,shake,click",-500.0,0.0,1614.0,903.0,,,,,,,,,True,0.0,0.0,223.0,70.0,187.0,764.0,223.0,70.0,600.0,900.0,"217,312","8,908",655
b801ad432b229645a45541ac96696e81/0ba0640e4b4171868000,cle-de-peau-lipstick-new-copy-imported,production,"click,collide,slide",145.0,224.0,349.0,581.0,,,,,-510.0,0.0,600.0,900.0,True,0.0,0.0,600.0,85.0,0.0,808.0,600.0,85.0,600.0,900.0,"368,165","9,466",933
b868fc146d5d9035297160a3109708e7,Estee-lauder-daywear-Fullscreen-ENG-Copenhagen,staging,tap-and-hold,0.0,130.0,600.0,900.0,,,,,,,,,,,,,,,,,,600.0,900.0,,,
b8ff571514bbeb34f51e95e232a21571/55abe020724613eceaec,Chaumet-Josephine-Full-Screen,production,"drag,collide,click",0.0,0.0,600.0,900.0,,,,,-640.0,0.0,600.0,900.0,True,0.0,0.0,243.0,64.0,179.0,792.0,243.0,64.0,600.0,900.0,,,
b91dd52b78bd6b4be1f4b51e8d8a0cf1/588a5d2c114424c964f9,Hulu-Family-Guy-MPU,staging,"click,drag,collide",0.0,97.0,600.0,403.0,,,,,0.0,-460.0,600.0,500.0,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,,,
b94601eed15ea5f851140ce8c3e156f4,,,tap,0.0,0.0,1008.0,900.0,-204.0,0.0,1008.0,900.0,,,,,,,,,,,,,,600.0,900.0,,,
b981cf7b2ab8655c6914dcf27d796fe4/e5fee9c79b8d882f886b,Which-Eve-Vs-Simba-AD-Fullscreen-ENG-v2,production,"drag,collide,click",0.0,670.0,1075.0,1253.0,,,,,0.0,-1440.0,1080.0,1920.0,True,0.0,0.0,560.0,103.0,259.0,1487.0,560.0,103.0,1080.0,1920.0,,,
b9f0279d081448f7d719a710e386170a/647a50f9acde94e8a501,Estee-lauder-daywear-Fullscreen-ENG-Stockholm-Arlanda,staging,tap-and-hold,0.0,130.0,600.0,900.0,,,,,,,,,,,,,,,,,,600.0,900.0,"112,571","8,352",0
bb5f26f7dd197b87b7a8846fc61e3cf9/af82fd4ba44b2ccd6b7c,Lego-Easter-Fullscreen,staging,"drag,collide,click",0.0,630.0,597.0,324.0,,,,,0.0,-460.0,600.0,900.0,True,0.0,0.0,208.0,70.0,200.0,793.0,208.0,70.0,600.0,900.0,,,
bc9a85128072cf0247d2ac4c73882e78/65538a1e627146ed5d16,Standard Chartered Bank - Unlimited Cashback MOB-amended,staging,"click,drag,dropInside",1.0,332.0,599.0,650.0,,,,,0.0,-500.0,600.0,900.0,True,0.0,0.0,600.0,378.0,0.0,902.0,600.0,378.0,600.0,900.0,,,
be973368811ce500a2a8f4d6880b2589/530d287228d7bb47ef87,Adidas-Ultraboost-MPU-Adunit-FR,staging,"click,drag,collide",40.0,70.0,527.0,425.0,,,,,610.0,0.0,600.0,500.0,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,"63,938","6,602",412
beb741a96e577f3bff9b692bf621c931/ecc9b714ceff6e18efcd,Chaumet-Josephine-Full-Screen-copy,production,"drag,collide,click",0.0,0.0,600.0,900.0,,,,,-640.0,0.0,600.0,900.0,True,0.0,0.0,243.0,64.0,179.0,792.0,243.0,64.0,600.0,900.0,"47,927","10,629",75
bfe9b4ac2ff0b7b8a438b32697f9e476/cb52dbda3071065e89ab,polaris-copy,production,"drag,click,collide",0.0,0.0,600.0,900.0,,,,,-7.0,1001.0,600.0,900.0,True,0.0,0.0,234.0,62.0,182.0,658.0,234.0,62.0,600.0,900.0,"23,845","3,096",37
c1e20da52068e8804bd6f959dcef7e06/ac21d43345c1e1881a12,Volkswagen-T-Cross-MPU.psd,staging,"click,tap-and-hold",0.0,0.0,629.0,514.0,,,,,,,,,True,0.0,0.0,260.0,70.0,29.0,389.0,260.0,70.0,600.0,500.0,,,
c2587a36843d1afd08e62c57d3e44eb8/5febdbf0f7935e5297dd,Pinata-Tap,staging,"click,tap",0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,,,,,True,0.0,0.0,323.0,83.0,139.0,634.0,323.0,83.0,600.0,900.0,,,
c47f5950696c97e2f444767972a008cd/2305603f1ed66fb749f6,Mac-TravelKit-Strobe-ENG-DUB,staging,"drag,dropInside",-701.0,-993.0,1923.0,2936.0,,,,,0.0,-1022.0,600.0,900.0,,,,,,,,,,600.0,900.0,"335,946","32,689",0
c703fc2bd0a85603e4a96f45c7df75c9/5cef3758b32b4c164d0d,hulu-full-screen-tap-hold-video-2sec-end-screen-now,staging,"tap,click",0.0,0.0,1217.0,1008.0,-403.0,0.0,1217.0,1008.0,,,,,True,0.0,0.0,350.0,69.0,125.0,810.0,350.0,69.0,600.0,900.0,"49,266","8,156",156
c8a87da2c9aa3513e3ca97897fa5bf41,Salad_Bowl-Skippy's_New_Squeeze_Pack_13/09/2018,production,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca5c9064d8d464be56e4d7a72fedc79d/229d4ae1f487bb1cafb9,2sec-cle-de-peau-lipstick-ENG,staging,"click,collide,slide",145.0,224.0,349.0,581.0,,,,,-510.0,0.0,600.0,900.0,True,,,,,,,,,600.0,900.0,"25,794","2,834",367
ca8b19ece1f15c82e3a8ed6ee4ca5464/fcdb997642b1638901b1,MAC-Destination-1.5-ENG-Fullscreen-imported-amended,staging,"drag,collide",0.0,380.0,598.0,523.0,,,,,0.0,-620.0,600.0,900.0,,,,,,,,,,600.0,900.0,,,
caf4d15af8a6aa41f0633890c7b2058b/93b4fb1bc264d3f290ae,adunit-macallan-fly-imported,staging,"click,drag,collide",55.0,261.0,497.0,639.0,,,,,0.0,-710.0,600.0,900.0,True,0.0,0.0,265.0,64.0,166.0,581.0,265.0,64.0,600.0,900.0,,,
ccaf9dbb52e50acd18302d27cff154bc,IHOP-OnlineOrdering-Lifestyle-MPU-Adunit-imported-imported,staging,"click,drag,collide",-57.0,107.0,461.0,500.0,,,,,0.0,0.0,600.0,500.0,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,,,
cdab191cd5c0fb6b86540c2684a5d72a/5db434fda241b3c0fdff,Standard Chartered Bank - Unlimited Cashback MOB-amended-no-dragable,staging,"drag,collide,click",0.0,410.0,599.0,487.0,,,,,0.0,-500.0,600.0,900.0,True,0.0,0.0,350.0,80.0,125.0,746.0,350.0,80.0,600.0,900.0,"283,401","45,294","3,727"
cf0e9ebe0877bf03cee6bc48db4b205f,Huawei Storysign - Concept-imported,production,"click,drag,dropInside",-4.0,511.0,600.0,400.0,,,,,14.0,-94.0,600.0,900.0,True,0.0,0.0,600.0,90.0,0.0,900.0,600.0,90.0,600.0,900.0,,,
cf1f20e9d75896679f2dc15295bf5a5c/761da7750a9adc51679e,Lego-Build-go-cart-tap,staging,"parallax-bg-parallex,click,tap",0.0,70.0,600.0,900.0,,,,,,,,,True,0.0,0.0,223.0,70.0,187.0,764.0,223.0,70.0,600.0,900.0,"130,236","46,620","2,052"
cfee08958d090111d272f871decfd78d/b9fecee86ae63ba8f902,Revlon-Kiss Cloud Blotted Lip Color 2019-Mob-ENG-longer-TAP,production,"click,tap",0.0,0.0,596.0,417.0,0.0,490.0,596.0,417.0,,,,,True,0.0,0.0,320.0,70.0,140.0,808.0,320.0,70.0,600.0,900.0,"349,883","76,244","6,201"
d03c2303a527f0e2e1888a70815f4d54/231a961080ade71adfdc,hulu-full-screen-tap-hold-video-2sec-end-screen-trailer,staging,"tap,click",0.0,0.0,1217.0,1008.0,-403.0,0.0,1217.0,1008.0,,,,,True,0.0,0.0,350.0,69.0,125.0,810.0,350.0,69.0,600.0,900.0,"119,430","20,090",844
d46f2df60a63efee8129c587599accf1/bbd45ed4b556fbd4ef44,Parker-Xmas-Ryaman-Social-Fullscreen-ENG,production,"drag,collide,click",-87.0,387.0,1243.0,1304.0,,,,,0.0,2059.0,1080.0,1920.0,True,0.0,0.0,841.0,162.0,128.0,1487.0,841.0,162.0,1080.0,1920.0,,,
d6f357476476f1fa575bc07083549b74/793afad2c331be3bef85,Cartier-Santos-phase-01-MPU-adunit,staging,"click,tap-and-hold",0.0,0.0,600.0,499.0,0.0,0.0,600.0,499.0,,,,,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,"351,781","37,676","1,700"
d883017324a1fb0092203322e9e44209/7f2f13059d0034540ce3,Lexus-Gamme-Fullscreen-Adunit-Fr-it,staging,"click,drag,collide",0.0,84.0,600.0,814.0,,,,,660.0,0.0,600.0,900.0,True,0.0,0.0,600.0,548.0,0.0,174.0,600.0,548.0,600.0,900.0,,,
d89893ec837e28161758055d605c370e/37832f40d0713909c32b,Mac-TravelKit-Strobe-ENG-LHR-OLD-VIDEO,staging,"drag,dropInside",-701.0,-993.0,1923.0,2936.0,,,,,0.0,-1022.0,600.0,900.0,,,,,,,,,,600.0,900.0,,,
d90efdf247a7ce8f1fca598605eb75b7/5283e412c5e2f989085d,Mac-TravelKit-Strobe-ENG-GTW,staging,"drag,dropInside",-701.0,-993.0,1923.0,2936.0,,,,,0.0,-1022.0,600.0,900.0,,,,,,,,,,600.0,900.0,"145,764","13,864",0
d929b1e9aae2a70ccf3f7ffacf9230ac/40468e10377f76e85dae,HULU - Future Man - Watch Now - MPU-Expanded-Clickable-Area,staging,"click,tap-and-hold",0.0,0.0,600.0,500.0,,,,,,,,,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,"730,484","166,837","32,834"
dadbbbdf38590949f7914989f94230cd/334e089f86b8b62ad04b,Which - Winter 2018 - MOB version 2-imported,staging,"drag,collide,click",1.0,20.0,596.0,876.0,,,,,680.0,0.0,600.0,900.0,True,0.0,0.0,295.0,75.0,0.0,0.0,295.0,75.0,600.0,900.0,"20,514","10,603",106
dc4b1604807052d2724a2d616922de44/0efaecdf5bdb37d245af,La-Mer-Stay-Hydrated-Fullscreen-Adunit-ITALY-FIUMICINO,testing,tap-and-hold,0.0,0.0,78.0,90.0,,,,,,,,,,,,,,,,,,600.0,900.0,"74,102","5,700",0
dd3a9307c5d09d948c05247e724ad11d/a7f16d265f174d4ccce3,Jean Paul Gaultie-version-03-b,production,"drag,collide,click",0.0,270.0,598.0,631.0,,,,,-670.0,150.0,600.0,900.0,True,0.0,0.0,340.0,92.0,,,,,600.0,900.0,,,
de8a33110a6e7fce7496b4bdf82806d6/9fcbcab3fbacdf4a7bf4,MPU-Adunit-Ecotank-No cartridge -Arabic -Full-Clickthrough,staging,"click,drag,collide",0.0,0.0,600.0,500.0,,,,,740.0,0.0,600.0,500.0,True,0.0,0.0,278.0,70.0,161.0,317.0,278.0,70.0,600.0,500.0,"860,072","200,489","6,702"
de9ccff9793a68d60390d5d0c099cf14,adunit-pan-macmillan-man-didnt-call-amended,staging,"click,drag,collide",85.0,259.0,488.0,641.0,,,,,0.0,-710.0,600.0,900.0,True,0.0,0.0,439.0,110.0,83.0,786.0,439.0,110.0,600.0,900.0,,,
dec5176c533b78ea1cfc900158aecb7e/95336c47d1759878a0f3,Tommy-Hilfiger-Tommy&Tommy-Girl-Fullscreen-ENG-Dubai,staging,"drag,collide",0.0,169.0,600.0,765.0,,,,,0.0,-800.0,600.0,900.0,,,,,,,,,,600.0,900.0,"233,407","23,659",0
df9fd9575113e93e978df0fd3676aa95/b47e6dc356afbee06b04,DKNY_NYMADEME-copy,testing,tap,0.0,0.0,600.0,900.0,,,,,,,,,,,,,,,,,,600.0,900.0,"57,988","15,166",0
e004ee780c2b8ed785275af82e583e9d/9de57a50048faaa7540d,Hodder-The Institute-UK-Fullscreen,production,"paint,click",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,528.0,209.0,37.0,703.0,528.0,209.0,600.0,900.0,,,
e53133c5230a544dbdc5caafab8525f3/6057f96e708abbff79fc,Clinique-iD-Fullscreen-ENG-CPH-short-video,staging,"drag,collide",0.0,0.0,600.0,900.0,,,,,0.0,930.0,600.0,900.0,,,,,,,,,,600.0,900.0,,,
e68d1c2e649e83cb9cda1fb0a30acf61/5018d1958a5f0dcf239c,Lego-Build-classic,production,"click,drag,dropInside",,,,,,,,,,,,,True,0.0,0.0,223.0,70.0,187.0,764.0,223.0,70.0,600.0,900.0,"176,367","8,558",676
e8f2465e75675da8700148c85514c0fb/0599e25d3665817ff1aa,Fair-Price-On-Adunit-Fullscreen,staging,"click,drag,collide",91.0,163.0,413.0,409.0,,,,,0.0,0.0,600.0,900.0,True,0.0,0.0,550.0,80.0,26.0,787.0,550.0,80.0,600.0,900.0,"369,854","27,573",0
ea3db3fbffbf6e4b43c1556407e0ec88/ebaab1024143e8c5b628,Miu Miu-Box-Christmas-Fullscreen-adunit--smoother-TAP,staging,"click,tap",0.0,0.0,600.0,655.0,0.0,246.0,600.0,655.0,,,,,True,0.0,0.0,286.0,100.0,155.0,777.0,286.0,100.0,600.0,900.0,"2,001,648","141,155","4,591"
ec724885109f202086e9c3936f1d5c3f/41a910df8868655314ab,FutureManS2-FullScreen-Adunit-TAP-DDT_CTA-v2,staging,"tap,click",0.0,0.0,1217.0,1008.0,-403.0,0.0,1217.0,1008.0,,,,,True,0.0,0.0,350.0,69.0,125.0,810.0,350.0,69.0,600.0,900.0,,,
f1850b6f5b93a88e56c42a1ff3dfd886/e42bb8a68e39da6a6ff1,Estee-lauder-daywear-Fullscreen-ENG-helnsiki,staging,tap-and-hold,0.0,130.0,600.0,900.0,,,,,,,,,,,,,,,,,,600.0,900.0,"66,854","10,967",0
f4b1268e0085a3bf2134f9e36c0e38b8/88ab1fc2ea8fafa36df2,LUKE,staging,"drag,collide",4.0,365.0,591.0,529.0,,,,,0.0,-590.0,600.0,900.0,,,,,,,,,,600.0,900.0,,,
f50a20967f9e54a6a7ac5fdfc340cb01/8b5c8ac15424ec8cf0e4,adunit-pan-macmillan-man-didnt-call-imported,staging,"click,drag,collide",85.0,259.0,488.0,641.0,,,,,0.0,-710.0,600.0,900.0,True,0.0,0.0,439.0,110.0,83.0,786.0,439.0,110.0,600.0,900.0,,,
f5929c800f41c020ce0bf4e0638cbf8f/f8340198c369a585d9c6,Tommy-Hilfiger-Tommy&Tommy-Girl-Fullscreen-ENG-Doha,staging,"drag,collide",0.0,169.0,600.0,765.0,,,,,0.0,-800.0,600.0,900.0,,,,,,,,,,600.0,900.0,"82,920","13,907",0
f5cd9cfc2f403b342e00bc47af8feb28/2df2e60c8f9437aea7f4,2sec-MPU-clé-de-peau-lipstick-korean,staging,"click,collide,slide",0.0,133.0,281.0,358.0,,,,,340.0,0.0,600.0,500.0,True,0.0,0.0,301.0,66.0,148.0,427.0,301.0,66.0,600.0,500.0,"450,413","15,464",104
f66a355f37ca566627500a8c046fa838/7d32d9a1ee6c949e9e02,Polaris-MPU,production,"click,collide,slide",,,,,,,,,0.0,553.0,600.0,500.0,True,0.0,0.0,599.0,63.0,1.0,437.0,599.0,63.0,600.0,500.0,14,1,1
f7a45430f7c858036218d4c9e9d657f3/e4468dbf021b544e230e,CALL OF DUTY - MW - Going dark - FR-2 - trailer-imported,production,"click,tap-and-hold",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,474.0,164.0,,,,,600.0,900.0,"272,701","19,283","1,987"
f9922f7817d8290389c900ab56a24b24/8e7d31fcd7616e510d13,MAC-Destination-1.5-ENG-Fullscreen-imported-amended-blured,staging,"drag,collide",0.0,380.0,598.0,523.0,,,,,0.0,-620.0,600.0,900.0,,,,,,,,,,600.0,900.0,,,
f9fd6315f7843c7ce0107536fc7cf55a/9708f012727e8cb1c5f5,La-Mer-Stay-Hydrated-Fullscreen-Adunit-ENG-LHR,staging,tap-and-hold,0.0,0.0,78.0,90.0,,,,,,,,,,,,,,,,,,600.0,900.0,"45,877","6,326",0
fb94be64db46707d30ee128583bb58ef/415c3b798796dc67612c,BUILD - Epson Eco Tank-copy,staging,"click,drag,collide",112.0,231.0,370.0,281.0,,,,,0.0,566.0,600.0,900.0,True,0.0,0.0,278.0,80.0,161.0,509.0,278.0,80.0,600.0,900.0,,,
fc5caf2cf2962040e29e7df9f0f4fe6a/72473f03a42e1a0621a2,FutureManS2-FullScreen-Adunit-TAP-POST_CTA-v2,staging,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcdbce8a0654d882ca11dac1476bdb94/41cd690c0c62eeb1fdfe,La-Mer-Stay-Hydrated-Fullscreen-Adunit-ITALY-MALPENSA,testing,tap-and-hold,0.0,0.0,78.0,90.0,,,,,,,,,,,,,,,,,,600.0,900.0,"45,342","4,787",0
fd8cb79601be9b8e4f4dbf1e4b84192f,,,tap,0.0,0.0,1008.0,900.0,-204.0,0.0,1008.0,900.0,,,,,,,,,,,,,,600.0,900.0,,,
fef94e9861f783ee79996dd8458d5978/1e3af593c541769afc13,HULU - Future Man - Watch Trailer - MPU-Expanded-Clickable-Area,staging,"click,tap-and-hold",0.0,0.0,600.0,500.0,,,,,,,,,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,"2,832",647,145
12f6d8082ea1506f07dca018269a87a7/97558b983232aff08221,hoover,production,"click,drag,collide",172.0,46.0,402.0,813.0,,,,,0.0,0.0,600.0,900.0,True,0.0,0.0,343.0,92.0,232.0,788.0,343.0,92.0,600.0,900.0,,,
57f77073f43598e0ead673cdf7eb71fc/82fbef59295c4ceb5170,Smirnoff ,testing,"parallax-cup-front,shake,click,parallax-juice,parallax-lime,parallax-waterlash,parallax-cup-back,parallax-ice-cube,parallax-candy,parallax-cherry,parallax-lime-2,parallax-ice-cube-2,parallax-ice-cube-3,parallax-ice-cube-4,parallax-splash-small,parallax-mint,parallax-cherry-water,parallax-splash-front,parallax-splash",76.0,269.0,251.0,245.0,,,,,,,,,True,0.0,0.0,596.0,263.0,31.0,680.0,596.0,263.0,600.0,900.0,,,
5e50fdef4acb705fa8657a0cce934fbc,test,testing,,,,,,,,,,,,,,,,,,,,,,,,,,,
e79493f18bd0c524511d460059e7d837/6210af943724c730f6c3,storage,testing,"shake,click",,,,,,,,,,,,,True,0.0,0.0,512.0,77.0,44.0,798.0,512.0,77.0,600.0,900.0,,,
f0a3c8b89856c9fe5b83aed7cc22ffe9/0776a93c6d8e5d40ce4f,tower,testing,"click,drag,collide",-644.0,101.0,3387.0,799.0,,,,,-1330.0,0.0,600.0,900.0,True,0.0,0.0,510.0,102.0,43.0,767.0,510.0,102.0,600.0,900.0,,,
ff1c365aba2c1d394e1d684646792f44/2c36b2cf32bff7d28ecb,estee Lauder,testing,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e0ca1071ca73c338c3581623d726932,madea-funeral-1-imported,production,"tap,click",,,,,-10.0,-13.0,619.0,1096.0,,,,,True,,,,,,,,,600.0,900.0,,,
2e6281dcf723771312d5ec1acffdc803/7364b422ae5915174288,madea-funeral-1-imported,production,"drag,collide",0.0,0.0,600.0,646.0,,,,,1.0,334.0,600.0,900.0,,,,,,,,,,600.0,900.0,,,
391736f060f377f20cca358fb7006e46,XFINITY-Comcast-1-imported,production,"tap,click",0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,,,,,True,0.0,0.0,426.0,93.0,87.0,750.0,426.0,93.0,600.0,900.0,,,
3b7cc47e92fb23ddeb5af7672da58d89/df2ee978255401f6c1eb,Marvel-Hulu-Runaways-copy-imported,production,tap-and-hold,0.0,0.0,600.0,900.0,,,,,,,,,,,,,,,,,,600.0,900.0,,,
3e6caf35e97b277ffcf3d0b6675bc545/35198f9ad03a0c484648,HULU-Generic-Sports-1-imported,production,"drag,dropInside",200.0,577.0,199.0,292.0,,,,,0.0,0.0,600.0,900.0,,,,,,,,,,600.0,900.0,,,
72f9c4fb047b6eb7e419199b40eeee67/8aaa4bdf2ca42eb520ee,VitaCoco-BUILD-2-imported,production,tap-and-hold,0.0,0.0,510.0,435.0,,,,,,,,,,,,,,,,,,600.0,900.0,,,
7f5b3032bbfbd50adacb5952aea0190e,XFINITY-Comcast-1-imported,production,"tap,click",0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,,,,,True,0.0,0.0,426.0,93.0,87.0,750.0,426.0,93.0,600.0,900.0,,,
97446c7af6e6c15594877f455e71c89c/c4365c755702a568291e,VitaCoco-BUILD-1-imported,production,"drag,dropInside",226.0,91.0,212.0,242.0,,,,,0.0,0.0,600.0,900.0,,,,,,,,,,600.0,900.0,,,
a7f341e0592da21558fd3b30ade2ce9d/972c2ff67ffcb5ffed7d,no-tourism-1-imported,production,tap-and-hold,0.0,0.0,600.0,900.0,,,,,,,,,,,,,,,,,,600.0,900.0,,,
